parking_Occupied,parking_latitude,parking_longitude,parking_time,traffic_AmpelHardenbergstrvon-BHN2-Outbound_overall_Count,traffic_AmpelHardenbergstrvon-BHN2-Outbound_overall_Speed,traffic_AmpelHardenbergstrvon-BHN2-Outbound_car_Count,traffic_AmpelHardenbergstrvon-BHN2-Outbound_car_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_overall_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_overall_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_car_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_car_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_truck_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_truck_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_motorcycle_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_motorcycle_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_overall_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_overall_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_car_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_car_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_truck_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Outbound_overall_Count,traffic_Bismarckstrasse-TEL3-Outbound_overall_Speed,traffic_Bismarckstrasse-TEL3-Outbound_car_Count,traffic_Bismarckstrasse-TEL3-Outbound_car_Speed,traffic_Bismarckstrasse-TEL3-Outbound_truck_Count,traffic_Bismarckstrasse-TEL3-Outbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Outbound_motorcycle_Count,traffic_Bismarckstrasse-TEL3-Outbound_motorcycle_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_overall_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_overall_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_car_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_car_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_truck_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Inbound_overall_Count,traffic_Bismarckstrasse-TEL3-Inbound_overall_Speed,traffic_Bismarckstrasse-TEL3-Inbound_car_Count,traffic_Bismarckstrasse-TEL3-Inbound_car_Speed,traffic_Bismarckstrasse-TEL3-Inbound_truck_Count,traffic_Bismarckstrasse-TEL3-Inbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Inbound_motorcycle_Count,traffic_Bismarckstrasse-TEL3-Inbound_motorcycle_Speed,traffic_VorplatzGeb-AF1-Rotary_overall_Count,traffic_VorplatzGeb-AF1-Rotary_overall_Speed,traffic_VorplatzGeb-AF1-Rotary_car_Count,traffic_VorplatzGeb-AF1-Rotary_car_Speed,traffic_VorplatzGeb-AF1-Rotary_truck_Count,traffic_VorplatzGeb-AF1-Rotary_truck_Speed,traffic_Strdes17Junivon-EB1-Outbound_overall_Count,traffic_Strdes17Junivon-EB1-Outbound_overall_Speed,traffic_Strdes17Junivon-EB1-Outbound_car_Count,traffic_Strdes17Junivon-EB1-Outbound_car_Speed,traffic_Strdes17Junivon-EB1-Outbound_truck_Count,traffic_Strdes17Junivon-EB1-Outbound_truck_Speed,traffic_Marchstrasse-A2-Inbound_overall_Count,traffic_Marchstrasse-A2-Inbound_overall_Speed,traffic_Marchstrasse-A2-Inbound_car_Count,traffic_Marchstrasse-A2-Inbound_car_Speed,traffic_Marchstrasse-A2-Inbound_truck_Count,traffic_Marchstrasse-A2-Inbound_truck_Speed,traffic_Strdes17Junivon-EB1-Inbound_overall_Count,traffic_Strdes17Junivon-EB1-Inbound_overall_Speed,traffic_Strdes17Junivon-EB1-Inbound_car_Count,traffic_Strdes17Junivon-EB1-Inbound_car_Speed,traffic_Strdes17Junivon-EB1-Inbound_truck_Count,traffic_Strdes17Junivon-EB1-Inbound_truck_Speed,traffic_Ernst-Reuter-Platz-TEL2-Rotary_overall_Count,traffic_Ernst-Reuter-Platz-TEL2-Rotary_overall_Speed,traffic_Ernst-Reuter-Platz-TEL2-Rotary_car_Count,traffic_Ernst-Reuter-Platz-TEL2-Rotary_car_Speed,traffic_MarchvonGeb-A2-Outbound_overall_Count,traffic_MarchvonGeb-A2-Outbound_overall_Speed,traffic_MarchvonGeb-A2-Outbound_car_Count,traffic_MarchvonGeb-A2-Outbound_car_Speed,traffic_MarchvonGeb-A2-Outbound_truck_Count,traffic_MarchvonGeb-A2-Outbound_truck_Speed,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_overall_Count,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_overall_Speed,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_car_Count,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_car_Speed,wifi_Campus-TEL_Count1,wifi_Campus-TEL_Count2,wifi_Campus-BHN_Count1,wifi_Campus-BHN_Count2,wifi_Campus-AF-2_Count1,wifi_Campus-AF-2_Count2,wifi_Campus-EB_Count1,wifi_Campus-EB_Count2,pedestrian_CounterVorplatzGeb-AF2-PeopleCounter_IN_Count,pedestrian_CounterVorplatzGeb-AF2-PeopleCounter_OUT_Count,pedestrian_CounterHaupteingang-TEL4-PeopleCounter_IN_Count,pedestrian_CounterHaupteingang-TEL4-PeopleCounter_OUT_Count
0.0,52.513103717212125,13.31941006762235,1518712923647.0,4.0,2.0,4.0,2.0,9.0,2.0,3.0,3.0,0.0,0.0,6.0,1.0,1.0,10.0,1.0,10.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,1.0,10.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,34.0,0.0,24.0,0.0,7.0,1.0,13.0,2.0,6.0,1.0,6.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,10.0,2.0,9.0,1.0,1.0,10.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,52.0,15.0,4.0,11.0,142.0,40.0,5.0,11.0,0.0,0.0,1.0,0.0
1.0,52.513103717212125,13.31941006762235,1518762720818.0,10.0,1.0,10.0,1.0,16.0,1.0,0.0,0.0,4.0,2.0,11.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,1.0,10.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,15.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,12.0,1.0,11.0,0.0,1.0,10.0,2.0,5.0,2.0,5.0,3.0,10.0,1.0,10.0,1.0,10.0,26.0,0.0,26.0,0.0,45.0,12.0,9.0,12.0,144.0,46.0,11.0,3.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518781023189.0,9.0,1.0,9.0,1.0,8.0,5.0,2.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,1.0,10.0,0.0,0.0,3.0,3.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,23.0,0.0,6.0,1.0,6.0,5.0,4.0,2.0,1.0,10.0,4.0,2.0,4.0,2.0,0.0,0.0,19.0,1.0,16.0,0.0,2.0,5.0,24.0,0.0,24.0,0.0,9.0,3.0,7.0,1.0,1.0,10.0,15.0,0.0,15.0,0.0,37.0,25.0,8.0,0.0,163.0,35.0,6.0,0.0,0.0,0.0,2.0,0.0
1.0,52.513103717212125,13.31941006762235,1518784021660.0,19.0,0.0,19.0,0.0,5.0,8.0,2.0,5.0,1.0,10.0,1.0,10.0,11.0,0.0,11.0,0.0,0.0,0.0,7.0,2.0,6.0,1.0,0.0,0.0,1.0,10.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,36.0,0.0,1.0,10.0,8.0,2.0,6.0,1.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,4.0,5.0,3.0,3.0,1.0,10.0,21.0,0.0,21.0,0.0,51.0,11.0,12.0,5.0,159.0,38.0,5.0,5.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518803523990.0,11.0,0.0,11.0,0.0,5.0,4.0,1.0,10.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,15.0,1.0,11.0,0.0,0.0,0.0,4.0,2.0,10.0,1.0,10.0,1.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,25.0,1.0,19.0,0.0,4.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,21.0,0.0,21.0,0.0,47.0,6.0,10.0,3.0,160.0,26.0,4.0,2.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1519021621034.0,8.0,1.0,8.0,1.0,7.0,4.0,2.0,5.0,0.0,0.0,4.0,2.0,18.0,0.0,18.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,27.0,0.0,2.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,10.0,1.0,10.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,11.0,0.0,11.0,0.0,50.0,8.0,8.0,4.0,134.0,36.0,4.0,4.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1519057623347.0,9.0,1.0,9.0,1.0,17.0,1.0,9.0,1.0,1.0,10.0,7.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,8.0,2.0,7.0,1.0,0.0,0.0,1.0,10.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,33.0,0.0,3.0,3.0,15.0,2.0,9.0,1.0,1.0,10.0,4.0,2.0,4.0,2.0,0.0,0.0,20.0,1.0,16.0,0.0,4.0,2.0,19.0,0.0,19.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,18.0,0.0,18.0,0.0,34.0,20.0,9.0,5.0,139.0,40.0,7.0,9.0,0.0,0.0,0.0,0.0
0.0,52.51291233017885,13.31932281766245,1516117622507.0,17.0,0.0,17.0,0.0,19.0,1.0,17.0,0.0,1.0,10.0,1.0,10.0,7.0,1.0,7.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,32.0,0.0,2.0,5.0,12.0,2.0,4.0,2.0,4.0,2.0,6.0,1.0,6.0,1.0,0.0,0.0,12.0,2.0,10.0,1.0,1.0,10.0,31.0,0.0,31.0,0.0,14.0,2.0,11.0,0.0,2.0,5.0,15.0,0.0,15.0,0.0,51.0,17.0,11.0,0.0,136.0,42.0,7.0,0.0,0.0,0.0,0.0,0.0
1.0,52.51291233017885,13.31932281766245,1516176730596.0,21.0,0.0,21.0,0.0,10.0,2.0,9.0,1.0,0.0,0.0,1.0,10.0,4.0,2.0,4.0,2.0,0.0,0.0,9.0,2.0,4.0,2.0,0.0,0.0,5.0,2.0,10.0,1.0,10.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,42.0,0.0,10.0,1.0,15.0,2.0,8.0,1.0,1.0,10.0,5.0,2.0,5.0,2.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,22.0,0.0,22.0,0.0,12.0,2.0,9.0,1.0,2.0,5.0,14.0,0.0,14.0,0.0,76.0,8.0,4.0,5.0,134.0,19.0,5.0,1.0,0.0,0.0,1.0,0.0
0.0,52.51291233017885,13.31932281766245,1516194123713.0,2.0,5.0,2.0,5.0,10.0,3.0,7.0,1.0,1.0,10.0,2.0,5.0,13.0,0.0,13.0,0.0,0.0,0.0,7.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0,11.0,0.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,35.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,27.0,0.0,16.0,0.0,11.0,0.0,13.0,0.0,13.0,0.0,8.0,3.0,3.0,3.0,4.0,2.0,19.0,0.0,19.0,0.0,55.0,5.0,9.0,6.0,158.0,33.0,6.0,6.0,0.0,0.0,0.0,0.0
1.0,52.51291233017885,13.31932281766245,1516194423122.0,24.0,0.0,24.0,0.0,8.0,3.0,4.0,2.0,1.0,10.0,3.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,1.0,10.0,7.0,1.0,7.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,32.0,0.0,3.0,3.0,12.0,2.0,5.0,2.0,3.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,17.0,1.0,13.0,0.0,2.0,5.0,25.0,0.0,25.0,0.0,1.0,10.0,0.0,0.0,1.0,10.0,11.0,0.0,11.0,0.0,41.0,13.0,11.0,0.0,123.0,38.0,3.0,0.0,0.0,0.0,1.0,1.0
0.0,52.51291233017885,13.31932281766245,1516195923678.0,8.0,1.0,8.0,1.0,26.0,1.0,20.0,0.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,30.0,0.0,12.0,0.0,10.0,2.0,8.0,1.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,18.0,1.0,12.0,0.0,2.0,5.0,32.0,0.0,32.0,0.0,7.0,2.0,6.0,1.0,1.0,10.0,18.0,0.0,18.0,0.0,45.0,16.0,7.0,4.0,126.0,35.0,4.0,0.0,0.0,0.0,1.0,0.0
1.0,52.51291233017885,13.31932281766245,1516198629722.0,5.0,2.0,5.0,2.0,19.0,1.0,6.0,1.0,6.0,1.0,7.0,1.0,17.0,0.0,17.0,0.0,0.0,0.0,8.0,2.0,7.0,1.0,0.0,0.0,1.0,10.0,20.0,0.0,20.0,0.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,37.0,0.0,30.0,0.0,6.0,1.0,6.0,3.0,3.0,3.0,0.0,0.0,5.0,6.0,3.0,3.0,1.0,10.0,22.0,0.0,20.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,36.0,0.0,36.0,0.0,56.0,2.0,3.0,4.0,132.0,17.0,5.0,19.0,0.0,0.0,1.0,0.0
0.0,52.51291233017885,13.31932281766245,1516206723623.0,15.0,0.0,15.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0,8.0,1.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,2.0,5.0,9.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,17.0,0.0,4.0,2.0,18.0,1.0,11.0,0.0,3.0,3.0,3.0,6.0,2.0,5.0,1.0,10.0,17.0,1.0,12.0,0.0,4.0,2.0,41.0,0.0,41.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,15.0,0.0,15.0,0.0,59.0,18.0,8.0,0.0,129.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0
1.0,52.51291233017885,13.31932281766245,1516207022946.0,20.0,0.0,20.0,0.0,24.0,1.0,5.0,2.0,3.0,3.0,16.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,6.0,3.0,5.0,2.0,0.0,0.0,1.0,10.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,30.0,0.0,6.0,1.0,6.0,5.0,4.0,2.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,14.0,2.0,10.0,1.0,2.0,5.0,20.0,0.0,20.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,55.0,14.0,11.0,5.0,159.0,37.0,4.0,8.0,0.0,0.0,0.0,0.0
0.0,52.51291233017885,13.31932281766245,1516215445798.0,19.0,0.0,19.0,0.0,23.0,1.0,11.0,0.0,1.0,10.0,5.0,2.0,1.0,10.0,1.0,10.0,0.0,0.0,10.0,2.0,6.0,1.0,0.0,0.0,4.0,2.0,17.0,0.0,17.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,42.0,0.0,1.0,10.0,6.0,3.0,5.0,2.0,0.0,0.0,4.0,5.0,3.0,3.0,1.0,10.0,24.0,0.0,20.0,0.0,4.0,2.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,45.0,11.0,9.0,10.0,124.0,43.0,8.0,35.0,0.0,0.0,0.0,0.0
1.0,52.51291233017885,13.31932281766245,1516262712533.0,11.0,0.0,11.0,0.0,16.0,1.0,2.0,5.0,0.0,0.0,11.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,43.0,0.0,7.0,1.0,22.0,1.0,14.0,0.0,5.0,2.0,5.0,2.0,5.0,2.0,0.0,0.0,14.0,2.0,9.0,1.0,3.0,3.0,33.0,0.0,33.0,0.0,1.0,10.0,0.0,0.0,1.0,10.0,20.0,0.0,20.0,0.0,45.0,11.0,8.0,2.0,127.0,56.0,1.0,7.0,0.0,0.0,2.0,0.0
0.0,52.51291233017885,13.31932281766245,1516270202293.0,16.0,0.0,16.0,0.0,20.0,2.0,14.0,0.0,4.0,2.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,1.0,10.0,0.0,0.0,2.0,5.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,32.0,0.0,13.0,0.0,13.0,2.0,7.0,1.0,3.0,3.0,4.0,5.0,2.0,5.0,0.0,0.0,22.0,1.0,15.0,0.0,4.0,2.0,34.0,0.0,34.0,0.0,12.0,2.0,8.0,1.0,3.0,3.0,25.0,0.0,25.0,0.0,38.0,7.0,11.0,0.0,118.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51291233017885,13.31932281766245,1516270804637.0,13.0,0.0,13.0,0.0,13.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,9.0,1.0,9.0,1.0,0.0,0.0,7.0,2.0,5.0,2.0,0.0,0.0,2.0,5.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,32.0,0.0,4.0,2.0,8.0,3.0,4.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,0.0,0.0,18.0,1.0,12.0,0.0,6.0,1.0,19.0,0.0,19.0,0.0,2.0,10.0,1.0,10.0,1.0,10.0,25.0,0.0,25.0,0.0,34.0,9.0,7.0,7.0,104.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0
0.0,52.51291233017885,13.31932281766245,1516285443614.0,12.0,0.0,12.0,0.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,32.0,0.0,9.0,1.0,16.0,1.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,13.0,0.0,4.0,2.0,40.0,0.0,40.0,0.0,2.0,10.0,1.0,10.0,1.0,10.0,17.0,0.0,17.0,0.0,30.0,9.0,1.0,6.0,126.0,22.0,4.0,0.0,0.0,0.0,1.0,0.0
1.0,52.51291233017885,13.31932281766245,1516286663746.0,8.0,1.0,8.0,1.0,10.0,3.0,1.0,10.0,0.0,0.0,7.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,4.0,5.0,1.0,10.0,0.0,0.0,3.0,3.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,41.0,0.0,8.0,1.0,13.0,1.0,10.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,19.0,1.0,17.0,0.0,2.0,5.0,20.0,0.0,20.0,0.0,10.0,2.0,4.0,2.0,6.0,1.0,18.0,0.0,18.0,0.0,35.0,7.0,3.0,0.0,132.0,57.0,4.0,10.0,0.0,0.0,0.0,0.0
0.0,52.51291233017885,13.31932281766245,1516287842803.0,3.0,3.0,3.0,3.0,20.0,2.0,9.0,1.0,4.0,2.0,5.0,2.0,8.0,1.0,8.0,1.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,1.0,10.0,10.0,1.0,10.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,6.0,5.0,4.0,2.0,1.0,10.0,4.0,7.0,1.0,10.0,2.0,5.0,20.0,1.0,16.0,0.0,3.0,3.0,25.0,0.0,25.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,10.0,1.0,10.0,1.0,38.0,4.0,6.0,0.0,129.0,52.0,3.0,5.0,0.0,0.0,1.0,0.0
1.0,52.51291233017885,13.31932281766245,1516289341945.0,20.0,0.0,20.0,0.0,7.0,4.0,1.0,10.0,1.0,10.0,5.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,9.0,3.0,6.0,1.0,1.0,10.0,5.0,2.0,5.0,2.0,0.0,0.0,14.0,1.0,12.0,0.0,2.0,5.0,31.0,0.0,31.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,13.0,0.0,13.0,0.0,42.0,25.0,4.0,5.0,136.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,52.51291233017885,13.31932281766245,1516289644304.0,9.0,1.0,9.0,1.0,14.0,2.0,2.0,5.0,2.0,5.0,10.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,8.0,2.0,5.0,2.0,0.0,0.0,3.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,7.0,2.0,6.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,9.0,1.0,9.0,1.0,2.0,5.0,2.0,5.0,0.0,0.0,12.0,0.0,12.0,0.0,28.0,56.0,4.0,0.0,115.0,23.0,6.0,0.0,0.0,0.0,1.0,0.0
1.0,52.51291233017885,13.31932281766245,1516289970752.0,11.0,0.0,11.0,0.0,11.0,2.0,4.0,2.0,1.0,10.0,6.0,1.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,26.0,0.0,23.0,0.0,3.0,3.0,10.0,3.0,8.0,1.0,1.0,10.0,4.0,2.0,4.0,2.0,0.0,0.0,10.0,2.0,8.0,1.0,0.0,0.0,24.0,0.0,24.0,0.0,7.0,2.0,5.0,2.0,2.0,5.0,15.0,0.0,15.0,0.0,37.0,27.0,3.0,1.0,137.0,60.0,1.0,5.0,0.0,1.0,0.0,0.0
0.0,52.51291233017885,13.31932281766245,1516296542988.0,6.0,1.0,6.0,1.0,6.0,5.0,2.0,5.0,0.0,0.0,2.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,6.0,3.0,2.0,5.0,0.0,0.0,4.0,2.0,12.0,0.0,12.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,40.0,0.0,4.0,2.0,9.0,2.0,6.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,18.0,1.0,16.0,0.0,1.0,10.0,20.0,0.0,20.0,0.0,5.0,6.0,2.0,5.0,2.0,5.0,19.0,0.0,19.0,0.0,40.0,16.0,4.0,0.0,135.0,32.0,3.0,59.0,0.0,0.0,0.0,1.0
0.0,52.51291233017885,13.31932281766245,1516306145234.0,10.0,1.0,10.0,1.0,15.0,1.0,7.0,1.0,0.0,0.0,8.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,9.0,2.0,3.0,3.0,0.0,0.0,6.0,1.0,7.0,1.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,12.0,1.0,11.0,0.0,1.0,10.0,12.0,0.0,12.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,7.0,1.0,7.0,1.0,35.0,14.0,6.0,0.0,138.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,52.51291233017885,13.31932281766245,1516351453293.0,8.0,1.0,8.0,1.0,14.0,2.0,1.0,10.0,4.0,2.0,9.0,1.0,1.0,10.0,1.0,10.0,0.0,0.0,7.0,2.0,6.0,1.0,0.0,0.0,1.0,10.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,11.0,1.0,10.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,1.0,11.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,2.0,10.0,0.0,0.0,1.0,10.0,16.0,0.0,16.0,0.0,44.0,13.0,9.0,11.0,143.0,42.0,7.0,4.0,0.0,0.0,0.0,0.0
